date,SP500,VIX,US10Y_yield
2010-07-09,81.49694061279297,24.979999542236328,3.055999994277954
2010-07-12,81.5498046875,24.43000030517578,3.0460000038146973
2010-07-13,82.7802734375,24.559999465942383,3.114000082015991
2010-07-14,82.77273559570312,24.889999389648438,3.049999952316284
2010-07-15,82.79535675048828,25.139999389648438,2.9779999256134033
2010-07-16,80.51559448242188,26.25,2.938999891281128
2010-07-19,80.99115753173828,25.969999313354492,2.9639999866485596
2010-07-20,81.88948822021484,23.93000030517578,2.931999921798706
2010-07-21,80.82508087158203,25.639999389648438,2.8919999599456787
2010-07-22,82.62928009033203,24.6299991607666,2.931999921798706
2010-07-23,83.34640502929688,23.469999313354492,2.99399995803833
2010-07-26,84.21452331542969,22.729999542236328,2.99399995803833
2010-07-27,84.2070083618164,23.190000534057617,3.046999931335449
2010-07-28,83.66343688964844,24.25,3.000999927520752
2010-07-29,83.25581359863281,24.1299991607666,2.999000072479248
2010-07-30,83.24071502685547,23.5,2.9070000648498535
2010-08-02,85.12039947509766,22.010000228881836,2.9630000591278076
2010-08-03,84.71276092529297,22.6299991607666,2.9140000343322754
2010-08-04,85.27892303466797,22.209999084472656,2.9519999027252197
2010-08-05,85.18832397460938,22.100000381469727,2.9149999618530273
2010-08-06,84.8410873413086,21.739999771118164,2.8239998817443848
2010-08-09,85.29402923583984,22.139999389648438,2.822000026702881
2010-08-10,84.8335189819336,22.3700008392334,2.7809998989105225
2010-08-11,82.50850677490234,25.389999389648438,2.684999942779541
2010-08-12,82.0027084350586,25.729999542236328,2.734999895095825
2010-08-13,81.76115417480469,26.239999771118164,2.687999963760376
2010-08-16,81.72341918945312,26.100000381469727,2.575000047683716
2010-08-17,82.72740936279297,24.329999923706055,2.6449999809265137
2010-08-18,82.87837982177734,24.59000015258789,2.6410000324249268
2010-08-19,81.4365463256836,26.440000534057617,2.5789999961853027
2010-08-20,81.1723861694336,25.489999771118164,2.611999988555908
2010-08-23,80.86287689208984,25.65999984741211,2.6070001125335693
2010-08-24,79.66258239746094,27.459999084472656,2.499000072479248
2010-08-25,79.97209930419922,26.700000762939453,2.5380001068115234
2010-08-26,79.4361343383789,27.3700008392334,2.499000072479248
2010-08-27,80.66658782958984,24.450000762939453,2.6519999504089355
2010-08-30,79.49654388427734,27.209999084472656,2.5450000762939453
2010-08-31,79.49654388427734,26.049999237060547,2.4769999980926514
2010-09-01,81.87438201904297,23.889999389648438,2.5820000171661377
2010-09-02,82.63680267333984,23.190000534057617,2.628000020980835
2010-09-03,83.70877838134766,21.309999465942383,2.7060000896453857
2010-09-07,82.76516723632812,23.799999237060547,2.6089999675750732
2010-09-08,83.34640502929688,23.25,2.6540000438690186
2010-09-09,83.73141479492188,22.809999465942383,2.760999917984009
2010-09-10,84.15412902832031,21.989999771118164,2.7950000762939453
2010-09-13,85.09017944335938,21.209999084472656,2.740999937057495
2010-09-14,85.03732299804688,21.559999465942383,2.6659998893737793
2010-09-15,85.36193084716797,22.100000381469727,2.7230000495910645
2010-09-16,85.33931732177734,21.719999313354492,2.759000062942505
2010-09-17,85.37117767333984,22.010000228881836,2.746000051498413
2010-09-20,86.67652130126953,21.5,2.7060000896453857
2010-09-21,86.501953125,22.350000381469727,2.5940001010894775
2010-09-22,86.07698822021484,22.510000228881836,2.5480000972747803
2010-09-23,85.37873840332031,23.8700008392334,2.555000066757202
2010-09-24,87.13948059082031,21.709999084472656,2.611999988555908
2010-09-27,86.7220687866211,22.540000915527344,2.5169999599456787
2010-09-28,87.025634765625,22.600000381469727,2.4560000896453857
2010-09-29,86.87383270263672,23.25,2.50600004196167
2010-09-30,86.61579132080078,23.700000762939453,2.5169999599456787
2010-10-01,86.98009490966797,22.5,2.5260000228881836
2010-10-04,86.32742309570312,23.530000686645508,2.4790000915527344
2010-10-05,88.06535339355469,21.760000228881836,2.4739999771118164
2010-10-06,88.0577621459961,21.489999771118164,2.3989999294281006
2010-10-07,87.9515151977539,21.559999465942383,2.3959999084472656
2010-10-08,88.44480895996094,20.709999084472656,2.38100004196167
2010-10-11,88.52830505371094,18.959999084472656,
2010-10-12,88.80150604248047,18.93000030517578,2.421999931335449
2010-10-13,89.49212646484375,19.06999969482422,2.430999994277954
2010-10-14,89.14301300048828,19.8799991607666,2.494999885559082
2010-10-15,89.32515716552734,19.030000686645508,2.5759999752044678
2010-10-18,89.76532745361328,19.09000015258789,2.490999937057495
2010-10-19,88.5890121459961,20.6299991607666,2.4749999046325684
2010-10-20,89.45419311523438,19.790000915527344,2.4700000286102295
2010-10-21,89.6514892578125,19.270000457763672,2.5309998989105225
2010-10-22,89.81845092773438,18.780000686645508,2.562999963760376
2010-10-25,90.08407592773438,19.850000381469727,2.553999900817871
2010-10-26,90.0992660522461,20.219999313354492,2.635999917984009
2010-10-27,89.84123992919922,20.709999084472656,2.7119998931884766
2010-10-28,89.85643768310547,20.8799991607666,2.6610000133514404
2010-10-29,89.92471313476562,21.200000762939453,2.611999988555908
2010-11-01,89.95504760742188,21.829999923706055,2.628000020980835
2010-11-02,90.66847229003906,21.56999969482422,2.5940001010894775
2010-11-03,91.03271484375,19.559999465942383,2.61899995803833
2010-11-04,92.78584289550781,18.520000457763672,2.4839999675750732
2010-11-05,93.13497161865234,18.260000228881836,2.5360000133514404
2010-11-08,92.96040344238281,18.290000915527344,2.562999963760376
2010-11-09,92.29256439208984,19.079999923706055,2.6589999198913574
2010-11-10,92.66443634033203,18.469999313354492,2.6480000019073486
2010-11-11,92.31529235839844,18.639999389648438,2.6480000019073486
2010-11-12,91.22248077392578,20.610000610351562,2.75600004196167
2010-11-15,91.09345245361328,20.200000762939453,2.9110000133514404
2010-11-16,89.67427062988281,22.579999923706055,2.8469998836517334
2010-11-17,89.71981811523438,21.760000228881836,2.864000082015991
2010-11-18,91.040283203125,18.75,2.9019999504089355
2010-11-19,91.29077911376953,18.040000915527344,2.875
2010-11-22,91.21487426757812,18.3700008392334,2.812999963760376
2010-11-23,89.89435577392578,20.6299991607666,2.76200008392334
2010-11-24,91.22248077392578,19.559999465942383,2.9140000343322754
2010-11-26,90.15997314453125,22.219999313354492,2.864000082015991
2010-11-29,90.43319702148438,21.530000686645508,2.822000026702881
2010-11-30,89.92471313476562,23.540000915527344,2.796999931335449
2010-12-01,91.83721923828125,21.360000610351562,2.9639999866485596
2010-12-02,93.01353454589844,19.389999389648438,3.0
2010-12-03,93.26396942138672,18.010000228881836,3.0169999599456787
2010-12-06,93.16531372070312,18.020000457763672,2.940999984741211
2010-12-07,93.21842193603516,17.989999771118164,3.1649999618530273
2010-12-08,93.55994415283203,17.739999771118164,3.2360000610351562
2010-12-09,93.9241943359375,17.25,3.2230000495910645
2010-12-10,94.47064208984375,17.610000610351562,3.2960000038146973
2010-12-13,94.53134155273438,17.549999237060547,3.2829999923706055
2010-12-14,94.61483001708984,17.610000610351562,3.4549999237060547
2010-12-15,94.18226623535156,17.940000534057617,3.5199999809265137
2010-12-16,94.72868347167969,17.389999389648438,3.4769999980926514
2010-12-17,94.83014678955078,16.110000610351562,3.3299999237060547
2010-12-20,95.05902862548828,16.40999984741211,3.3489999771118164
2010-12-21,95.66172790527344,16.489999771118164,3.3259999752044678
2010-12-22,95.95926666259766,15.449999809265137,3.3459999561309814
2010-12-23,95.82194519042969,16.469999313354492,3.3929998874664307
2010-12-27,95.860107421875,17.670000076293945,3.3510000705718994
2010-12-28,95.99739837646484,17.520000457763672,3.4809999465942383
2010-12-29,96.06609344482422,17.280000686645508,3.3410000801086426
2010-12-30,95.91350555419922,17.520000457763672,3.36899995803833
2010-12-31,95.93637084960938,17.75,3.305000066757202
2011-01-03,96.92819213867188,17.610000610351562,3.3420000076293945
2011-01-04,96.87476348876953,17.3799991607666,3.3459999561309814
2011-01-05,97.37830352783203,17.020000457763672,3.4830000400543213
2011-01-06,97.18756866455078,17.399999618530273,3.4189999103546143
2011-01-07,96.99683380126953,17.139999389648438,3.328000068664551
2011-01-10,96.87476348876953,17.540000915527344,3.303999900817871
2011-01-11,97.21806335449219,16.889999389648438,3.3410000801086426
2011-01-12,98.0954360961914,16.239999771118164,3.3550000190734863
2011-01-13,97.9351806640625,16.389999389648438,3.3010001182556152
2011-01-14,98.64473724365234,15.460000038146973,3.3329999446868896
2011-01-18,98.81255340576172,15.869999885559082,3.364000082015991
2011-01-19,97.84364318847656,17.309999465942383,3.3369998931884766
2011-01-20,97.71395874023438,17.989999771118164,3.4590001106262207
2011-01-21,97.9351806640625,18.469999313354492,3.4159998893737793
2011-01-24,98.49214172363281,17.649999618530273,3.4079999923706055
2011-01-25,98.54556274414062,17.59000015258789,3.319000005722046
2011-01-26,98.92699432373047,16.639999389648438,3.427999973297119
2011-01-27,99.17112731933594,16.149999618530273,3.384999990463257
2011-01-28,97.43930053710938,20.040000915527344,3.3289999961853027
2011-01-31,98.17172241210938,19.530000686645508,3.378000020980835
2011-02-01,99.7433090209961,17.6299991607666,3.443000078201294
2011-02-02,99.5525894165039,17.299999237060547,3.489000082015991
2011-02-03,99.77385711669922,16.690000534057617,3.5409998893737793
2011-02-04,100.05610656738281,15.930000305175781,3.6519999504089355
2011-02-07,100.68170928955078,16.280000686645508,3.6440000534057617
2011-02-08,101.13945007324219,15.8100004196167,3.7249999046325684
2011-02-09,100.91056823730469,15.869999885559082,3.6419999599456787
2011-02-10,100.94874572753906,16.09000015258789,3.7079999446868896
2011-02-11,101.55143737792969,15.6899995803833,3.6459999084472656
2011-02-14,101.79554748535156,15.949999809265137,3.614000082015991
2011-02-15,101.4751205444336,16.3700008392334,3.615999937057495
2011-02-16,102.11600494384766,16.719999313354492,3.621000051498413
2011-02-17,102.42118835449219,16.59000015258789,3.5739998817443848
2011-02-18,102.6347885131836,16.43000030517578,3.5889999866485596
2011-02-22,100.57491302490234,20.799999237060547,3.4609999656677246
2011-02-23,99.95695495605469,22.1299991607666,3.486999988555908
2011-02-24,99.88827514648438,21.31999969482422,3.437999963760376
2011-02-25,100.95637512207031,19.219999313354492,3.424999952316284
2011-02-28,101.58193969726562,18.350000381469727,3.4140000343322754
2011-03-01,99.88827514648438,21.010000228881836,3.4140000343322754
2011-03-02,100.10189819335938,20.700000762939453,3.4639999866485596
2011-03-03,101.8260726928711,18.600000381469727,3.572000026702881
2011-03-04,101.06318664550781,19.059999465942383,3.492000102996826
2011-03-07,100.26972961425781,20.65999984741211,3.496999979019165
2011-03-08,101.14705657958984,19.81999969482422,3.5439999103546143
2011-03-09,101.00212860107422,20.219999313354492,3.4690001010894775
2011-03-10,99.13299560546875,21.8799991607666,3.3929998874664307
2011-03-11,99.81964111328125,20.079999923706055,3.3929998874664307
2011-03-14,99.21691131591797,21.1299991607666,3.3469998836517334
2011-03-15,98.0802001953125,24.31999969482422,3.322999954223633
2011-03-16,96.2644271850586,29.399999618530273,3.2119998931884766
2011-03-17,97.53850555419922,26.3700008392334,3.247999906539917
2011-03-18,97.89326477050781,24.440000534057617,3.2769999504089355
2011-03-21,99.410400390625,20.610000610351562,3.322999954223633
2011-03-22,99.06558227539062,20.209999084472656,3.3320000171661377
2011-03-23,99.34911346435547,19.170000076293945,3.3480000495910645
2011-03-24,100.29924011230469,18.0,3.4040000438690186
2011-03-25,100.60572814941406,17.90999984741211,3.444000005722046
2011-03-28,100.36051177978516,19.440000534057617,3.447999954223633
2011-03-29,101.0347900390625,18.15999984741211,3.490999937057495
2011-03-30,101.73206329345703,17.709999084472656,3.4549999237060547
2011-03-31,101.59412384033203,17.739999771118164,3.4539999961853027
2011-04-01,102.02323913574219,17.399999618530273,3.4509999752044678
2011-04-04,102.10752868652344,17.5,3.430999994277954
2011-04-05,102.09221649169922,17.25,3.486999988555908
2011-04-06,102.41399383544922,16.899999618530273,3.5450000762939453
2011-04-07,102.15350341796875,17.110000610351562,3.555000066757202
2011-04-08,101.80101776123047,17.8700008392334,3.569999933242798
2011-04-11,101.49453735351562,16.59000015258789,3.569999933242798
2011-04-12,100.73600769042969,17.09000015258789,3.5
2011-04-13,100.72832489013672,16.920000076293945,3.4660000801086426
2011-04-14,100.80491638183594,16.270000457763672,3.484999895095825
2011-04-15,101.17271423339844,15.319999694824219,3.4100000858306885
2011-04-18,100.03872680664062,16.959999084472656,3.371000051498413
2011-04-19,100.61337280273438,15.829999923706055,3.3559999465942383
2011-04-20,101.98492431640625,15.069999694824219,3.4000000953674316
2011-04-21,102.50594329833984,14.6899995803833,3.4000000953674316
2011-04-25,102.39872741699219,15.770000457763672,3.36299991607666
2011-04-26,103.2798080444336,15.619999885559082,3.319999933242798
2011-04-27,103.9541244506836,15.350000381469727,3.368000030517578
2011-04-28,104.29129791259766,14.619999885559082,3.312000036239624
2011-04-29,104.5364761352539,14.75,3.2960000038146973
2011-05-02,104.37554931640625,15.989999771118164,3.2860000133514404
2011-05-03,104.00011444091797,16.700000762939453,3.255000114440918
2011-05-04,103.3105239868164,17.079999923706055,3.2230000495910645
2011-05-05,102.37570190429688,18.200000762939453,3.1679999828338623
2011-05-06,102.82777404785156,18.399999618530273,3.1570000648498535
2011-05-09,103.22623443603516,17.15999984741211,3.1419999599456787
2011-05-10,104.10741424560547,15.90999984741211,3.194999933242798
2011-05-11,103.01170349121094,16.950000762939453,3.1570000648498535
2011-05-12,103.50203704833984,16.030000686645508,3.2300000190734863
2011-05-13,102.70516967773438,17.06999969482422,3.187000036239624
2011-05-16,102.05387115478516,18.239999771118164,3.1489999294281006
2011-05-17,102.03856658935547,17.549999237060547,3.121000051498413
2011-05-18,102.95038604736328,16.229999542236328,3.1710000038146973
2011-05-19,103.195556640625,15.520000457763672,3.1710000038146973
2011-05-20,102.37570190429688,17.43000030517578,3.1519999504089355
2011-05-23,101.18805694580078,18.270000457763672,3.134000062942505
2011-05-24,101.10377502441406,17.81999969482422,3.122999906539917
2011-05-25,101.44087982177734,17.06999969482422,3.128999948501587
2011-05-26,101.90831756591797,16.09000015258789,3.061000108718872
2011-05-27,102.29908752441406,15.979999542236328,3.063999891281128
2011-05-31,103.36410522460938,15.449999809265137,3.049999952316284
2011-06-01,101.04247283935547,18.299999237060547,2.9660000801086426
2011-06-02,100.93518829345703,18.09000015258789,3.0299999713897705
2011-06-03,99.93142700195312,17.950000762939453,2.996999979019165
2011-06-06,98.87403869628906,18.489999771118164,3.002000093460083
2011-06-07,98.81273651123047,18.06999969482422,3.010999917984009
2011-06-08,98.39897918701172,18.790000915527344,2.9619998931884766
2011-06-09,99.14986419677734,17.770000457763672,2.997999906539917
2011-06-10,97.77068328857422,18.860000610351562,2.9709999561309814
2011-06-13,97.84728240966797,19.610000610351562,2.990999937057495
2011-06-14,99.08856964111328,18.260000228881836,3.0989999771118164
2011-06-15,97.32621765136719,21.31999969482422,2.9730000495910645
2011-06-16,97.54077911376953,22.729999542236328,2.9089999198913574
2011-06-17,97.83186340332031,21.850000381469727,2.944000005722046
2011-06-20,98.3323745727539,19.989999771118164,2.9630000591278076
2011-06-21,99.67994689941406,18.860000610351562,2.984999895095825
2011-06-22,99.07933044433594,18.520000457763672,2.993000030517578
2011-06-23,98.79442596435547,19.290000915527344,2.9089999198913574
2011-06-24,97.64706420898438,21.100000381469727,2.871000051498413
2011-06-27,98.51721954345703,20.559999465942383,2.927000045776367
2011-06-28,99.80313110351562,19.170000076293945,3.0450000762939453
2011-06-29,100.65786743164062,17.270000457763672,3.1080000400543213
2011-06-30,101.62039184570312,16.520000457763672,3.1579999923706055
2011-07-01,103.12197875976562,15.869999885559082,3.197000026702881
2011-07-05,103.0372543334961,16.059999465942383,3.135999917984009
2011-07-06,103.16049194335938,16.34000015258789,3.0950000286102295
2011-07-07,104.23078155517578,15.949999809265137,3.1489999294281006
2011-07-08,103.49153900146484,15.949999809265137,3.0160000324249268
2011-07-11,101.62039184570312,18.389999389648438,2.9170000553131104
2011-07-12,101.18146514892578,19.8700008392334,2.9079999923706055
2011-07-13,101.52030944824219,19.90999984741211,2.8910000324249268
2011-07-14,100.81957244873047,20.799999237060547,2.944000005722046
2011-07-15,101.40483093261719,19.530000686645508,2.9079999923706055
2011-07-18,100.57317352294922,20.950000762939453,2.9089999198913574
2011-07-19,102.20565795898438,19.209999084472656,2.8910000324249268
2011-07-20,102.14403533935547,19.09000015258789,2.933000087738037
2011-07-21,103.5608901977539,17.559999465942383,3.009999990463257
2011-07-22,103.63018035888672,17.520000457763672,2.9639999866485596
2011-07-25,103.05265045166016,19.350000381469727,3.003999948501587
2011-07-26,102.66764831542969,20.229999542236328,2.9509999752044678
2011-07-27,100.56547546386719,22.979999542236328,2.9800000190734863
2011-07-28,100.27281951904297,23.739999771118164,2.9509999752044678
2011-07-29,99.58755493164062,25.25,2.805000066757202
2011-08-01,99.16402435302734,23.65999984741211,2.740000009536743
2011-08-02,96.63065338134766,24.790000915527344,2.624000072479248
2011-08-03,97.15428161621094,23.3799991607666,2.5989999771118164
2011-08-04,92.60338592529297,31.65999984741211,2.4579999446868896
2011-08-05,92.46478271484375,32.0,2.558000087738037
2011-08-08,86.44319915771484,48.0,2.3389999866485596
2011-08-09,90.46270751953125,35.060001373291016,2.181999921798706
2011-08-10,86.46627807617188,42.9900016784668,2.13700008392334
2011-08-11,90.34722137451172,39.0,2.3359999656677246
2011-08-12,90.9555435180664,36.36000061035156,2.236999988555908
2011-08-15,92.88059997558594,31.8700008392334,2.2850000858306885
2011-08-16,92.08747863769531,32.849998474121094,2.2139999866485596
2011-08-17,92.1490478515625,31.579999923706055,2.1649999618530273
2011-08-18,88.17574310302734,42.66999816894531,2.0829999446868896
2011-08-19,86.73578643798828,43.04999923706055,2.071000099182129
2011-08-22,86.80509185791016,42.439998626708984,2.0880000591278076
2011-08-23,89.66185760498047,36.27000045776367,2.13700008392334
2011-08-24,90.92472839355469,35.900001525878906,2.259999990463257
2011-08-25,89.53868865966797,39.7599983215332,2.2219998836517334
2011-08-26,90.84002685546875,35.59000015258789,2.187999963760376
2011-08-29,93.45039367675781,32.279998779296875,2.2709999084472656
2011-08-30,93.69681549072266,32.88999938964844,2.1760001182556152
2011-08-31,94.11264038085938,31.6200008392334,2.2179999351501465
2011-09-01,93.12704467773438,31.81999969482422,2.1459999084472656
2011-09-02,90.74759674072266,33.91999816894531,1.996000051498413
2011-09-06,90.08540344238281,37.0,1.9789999723434448
2011-09-07,92.62649536132812,33.380001068115234,2.0360000133514404
2011-09-08,91.6639404296875,34.31999969482422,1.9859999418258667
2011-09-09,89.26148223876953,38.52000045776367,1.9149999618530273
2011-09-12,89.83898162841797,38.59000015258789,1.9299999475479126
2011-09-13,90.66289520263672,36.90999984741211,1.99399995803833
2011-09-14,91.91806030273438,34.599998474121094,2.010999917984009
2011-09-15,93.50430297851562,31.969999313354492,2.0850000381469727
2011-09-16,94.05774688720703,30.979999542236328,2.0759999752044678
2011-09-19,93.12117004394531,32.72999954223633,1.940000057220459
2011-09-20,93.0128402709961,32.86000061035156,1.9470000267028809
2011-09-21,90.2728271484375,37.31999969482422,1.875
2011-09-22,87.35479736328125,41.349998474121094,1.715000033378601
2011-09-23,87.88114166259766,41.25,1.8079999685287476
2011-09-26,89.97096252441406,39.02000045776367,1.9040000438690186
2011-09-27,90.9771957397461,37.709999084472656,2.0160000324249268
2011-09-28,89.1195297241211,41.08000183105469,2.002000093460083
2011-09-29,89.82389068603516,38.84000015258789,1.9570000171661377
2011-09-30,87.57926940917969,42.959999084472656,1.9240000247955322
2011-10-03,85.08696746826172,45.45000076293945,1.784999966621399
2011-10-04,86.95230102539062,40.81999969482422,1.781000018119812
2011-10-05,88.56226348876953,37.810001373291016,1.9049999713897705
2011-10-06,90.16446685791016,36.27000045776367,1.9859999418258667
2011-10-07,89.56073760986328,36.20000076293945,2.068000078201294
